"year","ISO","ISO_No","Country_N","Adm_N","GID_1","HASC","PWC_Lat","PWC_Lon","Pop","Density","Area","PWD_A","PWD_G","PWD_M","PWD_D1","PWD_D2","PWD_D3","PWD_D4","PWD_D5","PWD_D6","PWD_D7","PWD_D8","PWD_D9","PWD_D10"
"2020","BDI","108","Burundi","Cankuzo","BDI.5_1","BI.CA","-3.161128282547","30.6290874481201","354939","187.4","1894.0","277.2","218.0","200.6","109.8","127.7","150.5","174.3","200.6","233.6","273.7","328.0","441.9","2710.0"
"2020","BDI","108","Burundi","Cibitoke","BDI.6_1","BI.CI","-2.82907581329346","29.2015247344971","620163","395.5","1568.0","637.3","472.6","388.7","238.2","279.6","314.1","348.2","388.7","447.2","532.2","747.1","1381.8","7022.9"
"2020","BDI","108","Burundi","Gitega","BDI.7_1","BI.GI","-3.46026968955994","29.9163684844971","929575","487.7","1906.1","1017.1","624.5","511.7","275.5","348.9","404.2","452.5","511.7","583.8","683.2","906.7","2267.7","11832.5"
"2020","BDI","108","Burundi","Karuzi","BDI.8_1","BI.KR","-3.13714289665222","30.1088485717773","559274","394.7","1417.1","478.3","432.1","426.5","284.9","334.0","369.7","397.7","426.5","455.3","493.7","547.4","664.0","2807.6"
"2020","BDI","108","Burundi","Kayanza","BDI.9_1","BI.KY","-3.01442646980286","29.6832599639893","908482","765.8","1186.2","1196.5","926.3","894.9","442.9","574.4","679.0","784.0","894.9","1011.2","1154.1","1330.8","2042.2","11828.7"
"2020","BDI","108","Burundi","Kirundo","BDI.10_1","BI.KI","-2.5424497127533","30.1468276977539","903307","553.7","1631.4","697.8","607.5","550.8","376.3","426.8","468.3","508.8","550.8","602.1","674.8","797.5","1161.5","5459.6"
"2020","BDI","108","Burundi","Makamba","BDI.11_1","BI.MA","-4.22743272781372","29.7985916137695","604390","318.7","1896.6","617.1","425.2","353.8","161.0","200.3","236.3","283.0","353.8","477.8","638.6","956.4","1604.1","3962.3"
"2020","BDI","108","Burundi","Muramvya","BDI.12_1","BI.MV","-3.27292728424072","29.6585025787354","374103","559.1","669.1","773.2","635.7","584.2","365.5","424.2","473.1","526.7","584.2","640.4","701.8","828.2","1428.1","4945.9"
"2020","BDI","108","Burundi","Muyinga","BDI.13_1","BI.MY","-2.677077293396","30.3724975585938","1113758","620.7","1794.4","1058.3","802.2","834.4","313.7","403.3","493.2","631.5","834.4","1049.1","1236.5","1458.3","2015.3","8571.1"
"2020","BDI","108","Burundi","Mwaro","BDI.14_1","BI.MW","-3.48688077926636","29.7261734008789","362296","439.5","824.4","559.5","484.5","445.2","294.5","331.5","363.7","400.0","445.2","494.6","553.2","652.4","913.4","3894.8"
"2020","BDI","108","Burundi","Ngozi","BDI.15_1","BI.NG","-2.88555979728699","29.8971824645996","878799","620.5","1416.3","1434.8","817.2","607.9","360.2","413.5","467.4","521.8","607.9","759.9","1020.3","1420.2","2900.7","19601.8"
"2020","BDI","108","Burundi","Rutana","BDI.16_1","BI.RT","-3.87792229652405","30.1102523803711","561762","302.6","1856.3","472.2","363.3","332.1","172.5","208.7","253.0","292.7","332.1","376.3","450.4","570.9","912.0","3918.6"
"2020","BDI","108","Burundi","Ruyigi","BDI.17_1","BI.RY","-3.49266743659973","30.3379802703857","635523","281.3","2259.0","446.0","341.8","337.8","148.1","193.4","258.9","301.4","337.8","372.2","418.2","517.7","758.3","5096.4"
"2020","BLR","112","Belarus","Brest","BLR.1_1","BY.BR","52.371898651123","25.1135654449463","1365101","42.4","32231.4","2466.1","568.7","585.4","18.7","76.6","179.7","318.8","585.4","3222.0","4643.5","5514.7","6615.2","7854.7"
"2020","BLR","112","Belarus","Homyel'","BLR.2_1","BY.HO","52.4098587036133","30.2702217102051","1397171","35.2","39746.6","2614.9","558.5","640.6","15.9","75.7","195.6","356.4","640.6","1366.5","5558.0","6543.2","7342.0","8129.6"
"2020","BLR","112","Belarus","Hrodna","BLR.3_1","BY.HR","53.6866340637207","24.7008934020996","1004676","40.6","24721.4","2618.3","444.1","379.4","16.0","44.7","116.2","221.7","379.4","785.0","5596.0","7060.7","8112.0","9471.2"
"2020","BLR","112","Belarus","Mahilyow","BLR.4_1","BY.MA","53.6421966552734","30.1711750030518","1016897","35.2","28854.9","2518.6","638.3","2054.6","14.5","70.6","204.7","401.4","2054.6","3774.3","4497.4","5069.4","5826.0","7218.2"
"2020","BLR","112","Belarus","Minsk","BLR.5_1","BY.MI","53.8458099365234","27.6336650848389","3529536","89.4","39499.0","6734.2","2180.5","8823.9","61.8","253.8","711.7","6816.5","8823.9","9892.3","10964.3","11867.0","12481.6","13362.2"
"2020","BLR","112","Belarus","Vitsyebsk","BLR.6_1","BY.VI","55.1429328918457","29.4393901824951","1135937","29.0","39201.8","2100.0","449.7","716.1","11.6","39.6","129.6","341.2","716.1","1492.9","4153.4","5019.1","5790.5","6679.4"
"2020","KHM","116","Cambodia","Bântéay Méanchey","KHM.1_1","KH.OM","13.6510105133057","102.875831604004","827659","134.2","6168.0","1816.0","375.7","268.8","48.8","74.6","118.9","183.2","268.8","442.6","779.7","1880.5","6090.3","30548.8"
"2020","KHM","116","Cambodia","Batdâmbâng","KHM.2_1","KH.BA","13.0917596817017","102.894729614258","1677479","141.0","11896.5","1495.0","426.2","335.6","60.2","105.1","163.9","245.3","335.6","534.5","1091.2","1959.5","4118.4","30785.9"
"2020","KHM","116","Cambodia","Kâmpóng Cham","KHM.3_1","KH.KM","12.0769395828247","105.253646850586","807044","181.6","4443.0","623.6","280.2","238.7","91.8","128.7","162.1","198.6","238.7","291.1","376.1","517.8","1079.9","12508.0"
"2020","KHM","116","Cambodia","Kâmpóng Chhnang","KHM.4_1","KH.KG","12.1424398422241","104.625190734863","469323","88.4","5308.4","410.4","156.9","143.0","39.5","67.6","90.8","113.6","143.0","181.1","230.8","297.7","667.5","14637.6"
"2020","KHM","116","Cambodia","Kâmpóng Spœ","KHM.5_1","KH.KS","11.4475984573364","104.50365447998","764323","111.8","6838.0","372.3","217.0","233.8","57.7","109.9","163.8","203.1","233.8","270.1","322.8","404.0","656.3","7716.6"
"2020","KHM","116","Cambodia","Kâmpóng Thum","KHM.6_1","KH.KT","12.7239103317261","104.999198913574","644557","51.7","12464.4","246.2","100.1","112.2","22.0","33.5","55.2","84.2","112.2","139.8","176.1","232.0","374.0","12227.9"
"2020","KHM","116","Cambodia","Kâmpôt","KHM.7_1","KH.KP","10.7574882507324","104.381904602051","668063","141.0","4738.2","397.5","227.2","203.2","93.3","126.8","150.5","174.9","203.2","236.8","291.8","388.2","615.0","10847.8"
"2020","KHM","116","Cambodia","Kândal","KHM.8_1","KH.KN","11.473198890686","104.957275390625","1367989","398.1","3436.3","1488.4","710.4","622.8","184.1","281.4","371.9","478.1","622.8","830.4","1167.7","1838.4","3444.6","26321.1"
"2020","KHM","116","Cambodia","Kaôh Kong","KHM.9_1","KH.KK","11.2311515808105","103.456535339355","145624","11.8","12370.9","409.6","60.3","57.3","6.9","15.7","26.5","39.7","57.3","77.1","109.1","183.4","715.7","7159.7"
"2020","KHM","116","Cambodia","Kep","KHM.10_1","KH","10.5210151672363","104.339706420898","39647","261.1","151.9","653.6","392.6","332.9","119.1","169.7","231.5","275.8","332.9","423.8","563.3","1065.9","1620.9","4614.3"
"2020","KHM","116","Cambodia","Krâchéh","KHM.11_1","KH.KH","12.4064092636108","106.164627075195","388808","33.0","11795.6","191.7","71.3","72.9","14.2","25.4","38.2","53.0","72.9","98.3","130.5","182.2","293.4","7282.3"
"2020","KHM","116","Cambodia","Krong Pailin","KHM.12_1","KH.PL","12.9242172241211","102.627655029297","354517","324.7","1092.0","848.4","542.3","551.1","200.4","281.3","393.9","490.1","551.1","599.6","707.6","926.0","1488.6","12736.4"
"2020","KHM","116","Cambodia","Krong Preah Sihanouk","KHM.13_1","KH.KA","10.6480875015259","103.652519226074","230830","163.1","1415.0","1568.7","542.6","500.8","62.9","112.0","186.3","314.7","500.8","994.1","1855.7","2953.9","4398.9","10349.2"
"2020","KHM","116","Cambodia","Môndól Kiri","KHM.14_1","KH.MK","12.5360736846924","107.034072875977","134986","9.9","13693.4","142.8","33.0","27.1","4.2","7.3","11.5","16.8","27.1","50.0","84.6","180.2","298.6","3659.3"
"2020","KHM","116","Cambodia","Otdar Mean Chey","KHM.15_1","KH.OC","14.2482681274414","103.997894287109","841533","160.8","5234.5","867.2","376.1","402.7","61.5","161.8","234.6","321.9","402.7","544.7","652.9","812.2","1467.4","13926.1"
"2020","KHM","116","Cambodia","Phnom Penh","KHM.16_1","KH.PP","11.5525941848755","104.890907287598","1992396","5562.4","358.2","19648.5","12342.2","15733.6","2671.0","5064.8","7574.9","11424.3","15733.6","20090.6","24968.5","31285.3","40794.9","143659.7"
"2020","KHM","116","Cambodia","Pouthisat","KHM.17_1","KH.PO","12.5141353607178","103.862152099609","384128","32.9","11676.5","256.4","104.2","110.8","21.3","41.9","63.2","85.7","110.8","141.1","181.0","234.3","468.6","5433.3"
"2020","KHM","116","Cambodia","Preah Vihéar","KHM.18_1","KH.PH","13.8029546737671","104.840873718262","337134","23.9","14078.0","138.9","53.0","58.4","9.9","17.5","28.5","42.3","58.4","75.8","98.2","126.2","227.0","3618.6"
"2020","KHM","116","Cambodia","Prey Vêng","KHM.19_1","KH.PY","11.3804044723511","105.424156188965","813134","172.2","4720.8","296.8","205.9","193.0","100.3","124.9","148.1","170.1","193.0","217.0","243.8","285.0","407.3","6659.4"
"2020","KHM","116","Cambodia","Rôtânôkiri","KHM.20_1","KH.RO","13.7190065383911","107.06649017334","235897","20.1","11719.0","683.5","74.6","54.1","9.3","19.4","29.5","40.2","54.1","75.3","109.3","205.5","2114.5","10667.5"
"2020","KHM","116","Cambodia","Siemréab","KHM.21_1","KH.SI","13.5515842437744","103.985946655273","1386048","115.2","12033.9","1707.7","339.7","235.0","46.5","79.9","115.8","164.9","235.0","371.3","632.2","1519.0","6681.1","26322.5"
"2020","KHM","116","Cambodia","Stœng Trêng","KHM.22_1","KH.ST","13.640154838562","106.073081970215","146136","12.4","11802.2","109.8","33.7","30.0","5.3","9.7","14.5","21.0","30.0","44.9","69.7","123.2","240.6","2206.8"
"2020","KHM","116","Cambodia","Svay Rieng","KHM.23_1","KH.SR","11.1454524993896","105.844253540039","426253","148.7","2866.4","307.7","186.9","166.3","88.6","110.7","130.5","148.2","166.3","188.5","218.1","266.3","435.0","6268.5"
"2020","KHM","116","Cambodia","Takêv","KHM.24_1","KH.TA","11.0106019973755","104.80103302002","794955","227.4","3496.5","399.3","292.1","285.9","122.9","167.8","207.8","244.8","285.9","330.7","389.0","482.3","682.0","5927.5"
"2020","KHM","116","Cambodia","Tbong Khmum","KHM.25_1","KH.TB","11.9448318481445","105.853401184082","840496","170.1","4941.1","305.3","216.5","194.3","92.9","121.9","145.0","169.0","194.3","226.1","278.4","385.5","617.4","6594.2"
"2020","CMR","120","Cameroon","Adamaoua","CMR.1_1","CM.AD","6.85266351699829","13.084490776062","1385866","21.6","64112.5","106.2","42.6","37.5","8.3","13.1","19.1","26.6","37.5","54.6","80.2","131.6","261.7","1544.4"
"2020","CMR","120","Cameroon","Centre","CMR.2_1","CM.CE","3.92199873924255","11.520359992981","5451065","79.1","68903.7","15063.0","4135.7","19808.4","37.4","157.8","5692.6","15802.4","19808.4","22498.0","23410.2","24389.8","25297.4","28166.5"
"2020","CMR","120","Cameroon","Est","CMR.3_1","CM.ES","4.32623958587646","14.0879936218262","1016782","9.3","109294.9","62.9","22.8","22.1","3.5","6.2","9.8","14.7","22.1","33.2","51.3","82.6","152.7","1408.3"
"2020","CMR","120","Cameroon","Extrême-Nord","CMR.4_1","CM.EN","10.8085289001465","14.3683815002441","4460339","131.6","33892.3","397.5","229.9","224.5","59.6","89.8","123.4","165.5","224.5","304.3","425.3","612.5","958.2","2978.8"
"2020","CMR","120","Cameroon","Littoral","CMR.5_1","CM.LT","4.08598661422729","9.73964309692383","4200451","210.8","19923.3","6470.2","3125.9","8140.8","198.1","910.7","2232.2","4939.8","8140.8","9720.8","10436.6","10920.6","11294.9","12599.9"
"2020","CMR","120","Cameroon","Nord","CMR.7_1","CM.NO","9.14750576019287","13.7923746109009","2963768","44.9","65997.8","332.1","129.6","135.5","16.8","37.7","66.6","97.4","135.5","189.3","287.0","462.1","796.5","3306.2"
"2020","CMR","120","Cameroon","Nord-Ouest","CMR.6_1","CM.NW","6.15983057022095","10.3765878677368","2220086","127.2","17459.0","493.6","249.1","244.0","53.6","102.6","151.1","197.5","244.0","304.2","396.0","603.1","1284.1","4582.8"
"2020","CMR","120","Cameroon","Ouest","CMR.8_1","CM.OU","5.51837635040283","10.4660797119141","2030721","147.6","13758.1","553.2","288.0","280.7","68.3","111.0","156.7","211.0","280.7","368.9","509.4","772.1","1400.4","4976.8"
"2020","CMR","120","Cameroon","Sud","CMR.10_1","CM.SU","2.86195039749146","11.2470989227295","928226","19.6","47329.2","86.7","38.4","37.7","7.5","13.4","20.3","27.8","37.7","50.6","68.9","99.2","190.6","1438.5"
"2020","CMR","120","Cameroon","Sud-Ouest","CMR.9_1","CM.SW","4.65164279937744","9.36684036254883","1888555","76.1","24816.6","518.0","238.5","264.0","31.4","83.8","136.8","195.6","264.0","360.4","514.4","805.5","1545.3","3062.1"
"2020","CPV","132","Cape Verde","Boa Vista","CPV.1_1","CV.BV","16.1114540100098","-22.8474731445312","20293","31.9","635.7","74.9","48.3","43.9","15.6","21.2","26.0","34.4","43.9","57.7","83.5","121.1","198.1","388.6"
"2020","CPV","132","Cape Verde","Brava","CPV.2_1","CV.BR","14.8602485656738","-24.7016315460205","5374","72.9","73.8","82.7","77.4","73.2","50.7","59.4","63.1","67.3","73.2","80.8","90.7","104.9","128.1","195.8"
"2020","CPV","132","Cape Verde","Maio","CPV.3_1","CV.MA","15.2027168273926","-23.1673965454102","6863","24.7","278.1","38.3","30.1","26.7","13.9","18.5","21.6","24.7","26.7","31.8","38.6","49.3","78.1","210.4"
"2020","CPV","132","Cape Verde","Mosteiros","CPV.4_1","CV.MO","15.0118618011475","-24.3361415863037","5550","67.2","82.6","92.3","79.3","77.5","33.1","53.0","62.8","68.3","77.5","92.8","109.7","132.9","170.4","241.6"
"2020","CPV","132","Cape Verde","Paúl","CPV.5_1","CV.PA","17.1243286132812","-25.0120849609375","19196","393.9","48.7","532.0","454.3","429.1","228.0","270.2","309.1","340.7","429.1","518.3","634.7","806.3","1016.0","1609.4"
"2020","CPV","132","Cape Verde","Porto Novo","CPV.6_1","CV.PN","17.0315399169922","-25.1758899688721","5941","10.2","583.4","16.8","12.6","12.0","5.5","7.1","8.6","10.2","12.0","13.8","16.1","20.0","32.3","98.5"
"2020","CPV","132","Cape Verde","Praia","CPV.7_1","CV.PC","14.9362478256226","-23.5181617736816","16184","156.2","103.6","243.4","199.6","234.1","77.7","95.5","121.0","175.2","234.1","310.8","359.1","398.5","418.3","452.3"
"2020","CPV","132","Cape Verde","Ribeira Brava","CPV.8_1","CV.RB","16.6162548065186","-24.2681121826172","8051","33.9","237.8","64.0","48.6","55.1","18.0","27.4","34.3","45.0","55.1","62.5","71.8","86.6","130.9","258.1"
"2020","CPV","132","Cape Verde","Ribeira Grande","CPV.9_1","CV.RG","17.1541748046875","-25.1116237640381","24629","146.5","168.2","215.2","177.3","176.5","70.1","100.9","133.1","157.8","176.5","205.0","241.9","305.8","399.7","879.7"
"2020","CPV","132","Cape Verde","Ribeira Grande de Santiago","CPV.10_1","CV.RS","14.9514694213867","-23.6225605010986","9442","65.7","143.7","115.5","88.0","96.9","30.3","37.5","48.9","67.6","96.9","136.2","162.2","180.7","230.9","360.8"
"2020","CPV","132","Cape Verde","Sal","CPV.11_1","CV.SL","16.7053737640381","-22.9321060180664","23483","103.5","226.9","169.7","135.3","139.8","48.4","80.5","100.5","117.2","139.8","165.6","198.0","260.2","355.2","513.8"
"2020","CPV","132","Cape Verde","Santa Catarina","CPV.12_1","CV.CT","15.1149759292603","-23.7071056365967","38167","166.1","229.7","217.2","188.8","194.0","92.0","113.0","137.2","164.7","194.0","223.2","254.4","300.3","364.7","1695.1"
"2020","CPV","132","Cape Verde","Santa Catarina do Fogo","CPV.13_1","CV.CT","14.9256114959717","-24.3314437866211","23112","417.6","55.3","476.5","449.2","486.6","273.0","302.6","372.6","435.6","486.6","520.1","555.1","598.5","696.7","966.9"
"2020","CPV","132","Cape Verde","Santa Cruz","CPV.14_1","CV.CZ","15.119683265686","-23.5496044158936","8408","72.1","116.6","102.0","85.6","82.5","40.4","50.6","62.5","73.2","82.5","96.1","118.4","140.6","219.7","284.4"
"2020","CPV","132","Cape Verde","São Domingos","CPV.15_1","CV.SD","15.0237112045288","-23.5174293518066","14563","90.9","160.2","106.0","98.5","97.6","59.8","76.0","84.9","90.9","97.6","107.5","120.1","135.1","158.7","306.0"
"2020","CPV","132","Cape Verde","São Filipe","CPV.16_1","CV.FP","14.901909828186","-24.3918132781982","10204","29.9","341.7","78.5","41.7","33.6","15.6","19.7","23.5","28.2","33.6","41.3","56.8","80.7","116.8","917.4"
"2020","CPV","132","Cape Verde","São Lourenço dos Órgãos","CPV.17_1","CV.LO","15.0660820007324","-23.6004962921143","149085","4115.0","36.2","4812.7","4603.5","4494.4","3481.3","4008.1","4187.7","4355.0","4494.4","4691.9","5078.4","5387.4","6276.2","11301.0"
"2020","CPV","132","Cape Verde","São Miguel","CPV.18_1","CV.SM","15.1928730010986","-23.628532409668","7146","88.6","80.7","142.2","110.5","104.2","46.2","60.0","78.4","92.6","104.2","116.1","135.5","223.3","347.9","458.3"
"2020","CPV","132","Cape Verde","São Salvador do Mundo","CPV.19_1","CV.SS","15.0880041122437","-23.6389007568359","20297","652.9","31.1","784.1","725.2","759.3","419.1","541.2","671.5","710.8","759.3","816.5","892.3","983.7","1210.2","1659.8"
"2020","CPV","132","Cape Verde","São Vicente","CPV.20_1","CV.SV","16.8654384613037","-24.9642906188965","87833","317.3","276.8","727.6","551.2","602.5","186.6","275.3","355.7","465.1","602.5","740.4","948.1","1200.6","1559.5","1878.3"
"2020","CPV","132","Cape Verde","Tarrafal","CPV.21_1","CV.TF","15.2601947784424","-23.7250003814697","47118","385.0","122.4","607.9","480.0","456.1","203.8","272.7","343.9","409.0","456.1","503.8","614.9","896.3","1303.8","2074.8"
"2020","CPV","132","Cape Verde","Tarrafal de São Nicolau","CPV.22_1","CV.TS","16.5852108001709","-24.3558177947998","5038","43.5","115.9","95.4","61.7","51.6","20.8","27.0","33.6","41.4","51.6","69.1","95.1","164.6","264.5","412.9"
"2020","CYM","136","Cayman Islands","Bodden Town","CYM.1_1","KY.BT","19.272834777832","-81.2809753417969","15686","1807.2","8.7","2001.6","1917.9","2049.1","1261.3","1556.2","1791.3","1912.2","2049.1","2212.9","2329.5","2451.0","2616.8","3166.2"
"2020","CYM","136","Cayman Islands","Cayman Brac","CYM.2_1","KY.CB","19.7130584716797","-79.8213043212891","1659","37.4","44.4","68.8","52.0","60.9","18.3","25.1","32.7","41.0","60.9","74.0","85.4","98.8","137.5","228.6"
"2020","CYM","136","Cayman Islands","East End","CYM.3_1","KY.EE","19.3173446655273","-81.1306762695312","1239","21.9","56.6","46.5","32.6","32.8","8.4","14.9","19.5","24.0","32.8","47.4","60.6","75.0","107.4","141.8"
"2020","CYM","136","Cayman Islands","George Town","CYM.4_1","KY.GT","19.2910461425781","-81.3604583740234","31996","1056.6","30.3","1115.2","1087.8","1133.1","806.1","910.0","986.8","1059.3","1133.1","1196.2","1254.7","1333.5","1430.3","1530.0"
"2020","CYM","136","Cayman Islands","Little Cayman","CYM.5_1","KY.SO","19.6730251312256","-80.0598983764648","645","17.0","37.9","46.3","27.9","29.0","5.9","8.9","16.0","22.6","29.0","34.7","53.3","73.1","136.2","188.2"
"2020","CYM","136","Cayman Islands","North Side","CYM.6_1","KY.NS","19.3008670806885","-81.2590560913086","1711","18.7","91.4","69.1","37.1","54.4","8.3","18.6","28.7","36.4","54.4","61.6","68.8","76.6","87.3","2097.5"
"2020","CYM","136","Cayman Islands","West Bay","CYM.7_1","KY.WB","19.3675327301025","-81.3852920532227","12779","583.3","21.9","671.7","638.3","696.6","409.9","492.6","580.3","643.1","696.6","747.7","789.3","832.2","897.0","1097.5"
"2020","CAF","140","Central African Republic","Bamingui-Bangoran","CAF.1_1","CF.BB","8.58885192871094","20.4976367950439","53197","0.9","58674.2","15.4","2.9","2.2","0.4","0.6","1.0","1.5","2.2","3.7","6.0","12.6","32.5","304.1"
"2020","CAF","140","Central African Republic","Bangui","CAF.2_1","CF.BG","4.37668752670288","18.5739040374756","254060","3033.0","83.8","13405.5","8550.7","12665.0","1766.5","3570.6","4841.1","6989.5","12665.0","17492.2","21548.8","23787.0","25429.9","34038.8"
